sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_82,77.0,"[14.47, 44.47]",126.193377260006,14.47,44.47,125.12523500992131,125.12523500992131,125.12523500992131,125.12523500992131,125.73560200996971,125.12523500992131,125.12523500992131,125.73560200996971,125.12523500992131,125.12523500992131,125.73560200996971,125.12523500992131,124.51486800987291,124.51486800987291,125.73560200996971,125.73560200996971,125.73560200996971
sample_83,83.0,"[6.58, 36.58]",125.90095136113496,6.58,36.58,123.30662872702673,123.30662872702673,122.69619987194244,123.917057582111,123.30662872702673,122.69619987194244,123.30662872702673,123.917057582111,122.69619987194244,122.69619987194244,123.30662872702673,124.5274864371953,123.30662872702673,123.917057582111,123.30662872702673,123.30662872702673,122.69619987194244
sample_84,79.0,"[30.00, 60.00]",124.78106546542104,30.0,60.0,120.81491913033433,120.81491913033433,120.20474277109021,122.64544820806667,121.42509548957844,120.20474277109021,120.81491913033433,121.42509548957844,120.20474277109021,120.20474277109021,120.81491913033433,122.64544820806667,122.03527184882256,122.64544820806667,121.42509548957844,120.81491913033433,120.81491913033433
sample_85,72.0,"[8.42, 38.42]",133.07309376983775,8.42,38.42,132.46266673419632,132.46266673419632,132.46266673419632,131.85223969855485,131.2418126629134,132.46266673419632,132.46266673419632,132.46266673419632,132.46266673419632,132.46266673419632,131.2418126629134,116.5915638075184,116.5915638075184,130.63138562727192,131.2418126629134,130.63138562727192,131.2418126629134
sample_86,75.0,"[10.94, 40.94]",179.70633726665352,10.94,40.94,179.4012331286796,120.21103036173427,119.60082208578638,118.9906138098385,127.53352967310894,119.60082208578638,120.21103036173427,120.82123863768217,119.60082208578638,119.60082208578638,129.36415450095262,118.9906138098385,118.38040553389061,123.26207174147372,127.53352967310894,123.26207174147372,131.19477932879627
sample_87,79.0,"[8.59, 38.59]",116.1227447482139,8.59,38.59,117.80126011251134,117.80126011251134,117.80126011251134,117.19089088913046,117.80126011251134,117.80126011251134,117.80126011251134,117.19089088913046,117.80126011251134,117.80126011251134,117.80126011251134,117.19089088913046,117.19089088913046,117.19089088913046,117.80126011251134,117.19089088913046,117.80126011251134
sample_88,78.0,"[29.86, 59.86]",119.48547315211486,29.86,59.86,179.45710910202692,119.0276744044056,118.41727607412659,119.0276744044056,117.8068777438476,118.41727607412659,119.0276744044056,127.57325102831166,118.41727607412659,118.41727607412659,117.8068777438476,119.0276744044056,118.41727607412659,120.2484710649636,117.8068777438476,117.8068777438476,118.41727607412659
sample_89,82.0,"[27.66, 57.66]",125.90238987972891,27.66,57.66,125.74978092229897,125.13934509257906,125.13934509257906,125.74978092229897,122.08716594397957,125.13934509257906,125.13934509257906,122.08716594397957,125.13934509257906,125.13934509257906,122.08716594397957,125.74978092229897,125.13934509257906,122.69760177369946,122.08716594397957,121.47673011425968,122.69760177369946
sample_90,76.0,"[9.99, 39.99]",129.70150573308115,9.99,39.99,130.61704577354996,130.61704577354996,130.00668574657075,130.00668574657075,128.17560566563313,130.00668574657075,130.61704577354996,126.34452558469552,130.00668574657075,130.00668574657075,127.56524563865392,130.00668574657075,129.39632571959154,130.00668574657075,127.56524563865392,125.73416555771632,128.78596569261236
sample_91,83.0,"[6.11, 36.11]",69.89137261490103,6.11,36.11,120.86019019869347,120.86019019869347,119.63938019668647,120.24978519768996,127.57464520973203,119.63938019668647,120.86019019869347,122.69140520170399,119.63938019668647,119.63938019668647,122.08100020070049,120.24978519768996,119.63938019668647,119.63938019668647,122.69140520170399,119.63938019668647,120.24978519768996
sample_92,79.0,"[12.38, 42.38]",65.30703070213289,12.38,42.38,179.44174791053334,123.28990842832562,123.28990842832562,123.28990842832562,125.12094667231065,123.28990842832562,123.28990842832562,124.5106005909823,123.28990842832562,123.28990842832562,123.90025450965396,123.28990842832562,123.28990842832562,124.5106005909823,125.12094667231065,124.5106005909823,125.12094667231065
sample_93,101.0,"[26.95, 56.95]",126.83005674298184,26.95,56.95,127.59317381123081,126.98268015663162,126.98268015663162,127.59317381123081,126.98268015663162,126.98268015663162,126.98268015663162,126.37218650203245,126.98268015663162,126.98268015663162,126.37218650203245,126.98268015663162,126.98268015663162,126.98268015663162,126.98268015663162,126.37218650203245,126.37218650203245
sample_94,85.0,"[7.52, 37.52]",124.65266154613302,7.52,37.52,123.88979336041616,123.88979336041616,123.88979336041616,124.50008790898964,124.50008790898964,123.88979336041616,123.88979336041616,123.88979336041616,123.88979336041616,123.88979336041616,124.50008790898964,124.50008790898964,124.50008790898964,125.11038245756312,124.50008790898964,124.50008790898964,124.50008790898964
sample_95,93.0,"[12.61, 42.61]",129.25563464264414,12.61,42.61,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.0186549179844,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.62907113825665,130.0186549179844,130.0186549179844,130.0186549179844
sample_96,91.0,"[26.85, 56.85]",67.9189375339894,26.85,56.85,67.76631070807032,67.76631070807032,122.71196803893817,74.48189104850974,67.76631070807032,67.76631070807032,67.76631070807032,68.37681801174665,122.71196803893817,122.71196803893817,123.93298264629078,74.48189104850974,121.49095343158552,70.20833992277556,67.76631070807032,122.10146073526185,68.37681801174665
sample_97,93.0,"[11.00, 41.00]",128.3121558931418,11.0,41.0,128.76986869656562,128.76986869656562,128.76986869656562,128.76986869656562,128.76986869656562,128.76986869656562,128.76986869656562,129.380152434464,128.76986869656562,128.76986869656562,129.380152434464,128.76986869656562,128.76986869656562,129.380152434464,128.76986869656562,128.76986869656562,128.76986869656562
sample_98,88.0,"[4.10, 34.10]",120.24640036976896,4.1,34.1,121.46717600804072,121.46717600804072,120.85678818890484,121.46717600804072,122.07756382717662,120.85678818890484,121.46717600804072,123.29833946544836,120.85678818890484,120.85678818890484,122.68795164631248,121.46717600804072,120.85678818890484,122.07756382717662,121.46717600804072,121.46717600804072,121.46717600804072
sample_99,79.0,"[7.54, 37.54]",126.4644091745181,7.54,37.54,126.31185862062843,126.31185862062843,126.31185862062843,126.92206083618701,125.70165640506984,126.31185862062843,126.31185862062843,126.31185862062843,126.31185862062843,126.31185862062843,126.31185862062843,126.92206083618701,126.31185862062843,126.31185862062843,126.31185862062843,125.70165640506984,125.70165640506984
sample_100,74.0,"[24.33, 54.33]",176.86622548449017,24.33,54.33,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.64031128545324,119.02990153399685,120.25072103690962,119.64031128545324,119.64031128545324,120.25072103690962
sample_101,87.0,"[20.38, 50.38]",71.09044090493266,20.38,50.38,69.56489496276672,69.56489496276672,115.33127322774483,70.1751133396331,70.1751133396331,69.56489496276672,69.56489496276672,70.78533171649947,115.33127322774483,115.33127322774483,115.9414916046112,70.1751133396331,129.97651427253783,70.1751133396331,70.1751133396331,115.9414916046112,128.75607751880509
sample_102,85.0,"[27.94, 57.94]",129.53403147680302,27.94,57.94,128.77116910061457,128.77116910061457,128.77116910061457,129.38145900156536,128.77116910061457,128.77116910061457,128.77116910061457,128.77116910061457,128.77116910061457,128.77116910061457,128.16087919966378,129.38145900156536,129.38145900156536,129.99174890251612,128.77116910061457,128.77116910061457,128.77116910061457
sample_103,79.0,"[1.71, 31.71]",121.04668461425103,1.71,31.71,130.05268006474384,130.05268006474384,125.7786483255269,127.61037621376273,128.8315281392533,126.99980025101748,129.44210410199858,134.3267118039608,123.94692043729108,123.3363444745458,128.220952176508,126.99980025101748,123.94692043729108,130.05268006474384,128.8315281392533,126.99980025101748,128.8315281392533
sample_104,79.0,"[9.60, 39.60]",119.7767893732151,9.6,39.6,179.43631121388657,133.6617420266706,133.05141443750776,133.6617420266706,133.6617420266706,133.05141443750776,133.6617420266706,134.2720696158335,133.05141443750776,133.05141443750776,134.2720696158335,133.6617420266706,133.6617420266706,133.6617420266706,133.6617420266706,133.6617420266706,133.6617420266706
sample_105,79.0,"[21.00, 51.00]",179.7519505575312,21.0,51.0,179.44676897763725,130.0073530348188,129.39698987503093,130.6177161946067,129.39698987503093,129.39698987503093,130.0073530348188,128.17626355545517,129.39698987503093,129.39698987503093,128.17626355545517,130.0073530348188,130.0073530348188,68.36067389624276,129.39698987503093,128.78662671524305,128.17626355545517
sample_106,79.0,"[6.22, 36.22]",67.58006316924475,6.22,36.22,67.7326141019067,67.7326141019067,131.19380208927873,67.1224103712589,67.7326141019067,67.7326141019067,67.7326141019067,67.7326141019067,131.19380208927873,131.19380208927873,129.3631908973353,67.1224103712589,130.58359835863092,67.7326141019067,67.7326141019067,128.75298716668752,67.1224103712589
sample_107,82.0,"[11.07, 41.07]",118.21936060504814,11.07,41.07,119.59223059917129,119.59223059917129,118.98206615733878,118.37190171550627,118.37190171550627,118.98206615733878,119.59223059917129,118.98206615733878,118.98206615733878,118.98206615733878,118.37190171550627,118.98206615733878,118.37190171550627,118.37190171550627,118.37190171550627,118.37190171550627,118.98206615733878
sample_108,83.0,"[12.35, 42.35]",127.82327271587528,12.35,42.35,179.98981122283155,125.07766542603548,124.46753047273775,125.68780037933321,122.02699065954683,123.85739551944,125.07766542603548,123.24726056614227,124.46753047273775,123.85739551944,123.24726056614227,125.68780037933321,124.46753047273775,122.63712561284456,122.02699065954683,122.02699065954683,121.4168557062491
sample_109,73.0,"[5.56, 35.56]",175.06676740325406,5.56,35.56,179.4930413829353,73.87298641950738,120.27254813754509,74.48350696842893,123.32515088215281,74.48350696842893,73.87298641950738,74.48350696842893,120.27254813754509,120.88306868646663,122.71463033323127,74.48350696842893,119.05150703970197,122.71463033323127,123.32515088215281,122.71463033323127,123.32515088215281
sample_110,69.0,"[19.62, 49.62]",67.7667484016217,19.62,49.62,179.49030657726829,67.7667484016217,122.7127606191528,120.88122687856843,67.7667484016217,67.7667484016217,67.7667484016217,67.7667484016217,123.32327186601427,122.7127606191528,124.54429435973718,120.88122687856843,120.27071563170696,67.7667484016217,67.7667484016217,124.54429435973718,67.7667484016217
sample_111,72.0,"[16.85, 46.85]",65.43372476675763,16.85,46.85,66.50140792145997,66.50140792145997,120.80072264632179,65.89130326163006,66.50140792145997,65.89130326163006,66.50140792145997,67.72161724111979,120.80072264632179,120.80072264632179,122.0209319659816,65.89130326163006,122.0209319659816,65.89130326163006,66.50140792145997,120.80072264632179,65.89130326163006
sample_112,75.0,"[21.40, 51.40]",128.36073368430843,21.4,51.4,124.54501627395443,124.54501627395443,123.9345014882978,124.54501627395443,123.32398670264116,123.9345014882978,124.54501627395443,122.1029571313279,123.9345014882978,123.9345014882978,122.71347191698453,123.9345014882978,123.32398670264116,125.76604584526774,123.32398670264116,122.71347191698453,123.32398670264116
sample_113,70.0,"[26.81, 56.81]",127.370014180184,26.81,56.81,128.7428646324255,128.7428646324255,128.13270887587373,126.30224160621837,125.69208584966661,128.7428646324255,128.7428646324255,129.96317614552905,128.13270887587373,128.13270887587373,127.52255311932196,126.30224160621837,125.69208584966661,125.69208584966661,125.08193009311482,123.25146282345949,123.25146282345949
sample_114,73.0,"[0.54, 30.54]",116.56622018132973,0.54,30.54,117.17651452782881,117.17651452782881,116.56622018132971,120.83828060682349,117.17651452782881,116.56622018132971,117.17651452782881,116.56622018132971,116.56622018132971,116.56622018132971,116.56622018132971,120.83828060682349,119.61769191382525,68.35296680790015,117.17651452782881,116.56622018132971,117.78680887432793
sample_115,70.0,"[13.89, 43.89]",128.43402412494552,13.89,43.89,128.12895518403116,128.12895518403116,128.12895518403116,128.12895518403116,127.51881730220244,128.12895518403116,128.12895518403116,128.7390930658599,128.12895518403116,128.12895518403116,128.12895518403116,128.12895518403116,128.12895518403116,128.12895518403116,127.51881730220244,127.51881730220244,127.51881730220244
sample_116,72.0,"[5.76, 35.76]",120.407490428968,5.76,35.76,179.4666777496405,118.42359007969475,118.42359007969475,119.03402095639422,119.64445183309367,118.42359007969475,118.42359007969475,118.42359007969475,118.42359007969475,118.42359007969475,119.64445183309367,119.03402095639422,118.42359007969475,119.64445183309367,119.64445183309367,119.64445183309367,119.64445183309367
sample_117,70.0,"[20.48, 50.48]",128.19349842116424,20.48,50.48,129.4143888823182,129.4143888823182,128.80394365174124,129.4143888823182,129.4143888823182,128.80394365174124,129.4143888823182,129.4143888823182,128.80394365174124,128.80394365174124,129.4143888823182,129.4143888823182,129.4143888823182,129.4143888823182,129.4143888823182,129.4143888823182,129.4143888823182
sample_118,69.0,"[20.24, 50.24]",128.03562903840725,20.24,50.24,126.96739375441577,126.96739375441577,126.96739375441577,128.7986542412583,126.96739375441577,126.96739375441577,126.96739375441577,127.57781391669663,126.96739375441577,126.96739375441577,126.96739375441577,128.18823407897747,128.18823407897747,126.96739375441577,126.96739375441577,126.35697359213493,126.96739375441577
sample_119,73.0,"[29.31, 59.31]",132.14498061973717,29.31,59.31,179.4486110956246,131.8397959069895,118.41166854609244,131.8397959069895,131.2294264814942,131.2294264814942,131.2294264814942,131.2294264814942,118.41166854609244,118.41166854609244,131.2294264814942,131.8397959069895,118.41166854609244,131.2294264814942,131.2294264814942,130.6190570559989,131.2294264814942
